[11/05/2025 12:46:17.654 AM] Online   || User: Tom Cat#8337        || Guilds: 2                                    
[11/05/2025 12:46:19.192 AM] Health   || Component: image_tab      || Status: ok                                    || channel_id=551084964318543904 tab=TCBPicsInput
[11/05/2025 04:00:41.526 PM] Message  || User: austinbaustinb      || Channel: #pictures-of-the-cats                || Content: (no text; attachments=1)
[11/05/2025 04:00:43.948 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[11/05/2025 04:01:03.165 PM] React+   || User: m_digio             || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 04:01:59.169 PM] React+   || User: .s3j                || Channel: #pictures-of-the-cats                || emoji=😭; msg="slumped" by not_d3fault_1420
[11/05/2025 04:01:59.719 PM] React+   || User: .s3j                || Channel: #pictures-of-the-cats                || emoji=<:cute:933104767348134018>; msg="slumped" by not_d3fault_1420
[11/05/2025 04:02:07.535 PM] React+   || User: .s3j                || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 04:02:42.743 PM] React+   || User: kitadan             || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 04:02:52.608 PM] Message  || User: izzyballz           || Channel: #pictures-of-the-cats                || Content: oh she’s so perfect
[11/05/2025 04:03:41.824 PM] Message  || User: pancakemixteamdj    || Channel: #yapper-committee                    || Content: we cooking chat
[11/05/2025 04:04:44.156 PM] React+   || User: cici4f3             || Channel: #pictures-of-the-cats                || emoji=❤️; msg="slumped" by not_d3fault_1420
[11/05/2025 04:04:52.116 PM] Message  || User: cici4f3             || Channel: #pictures-of-the-cats                || Content: he looks like when you die in gta
[11/05/2025 04:05:33.840 PM] Message  || User: cici4f3             || Channel: #itty-bitty-kitty-commitee           || Content: 3 labs in a row on Friday would kill me
[11/05/2025 04:08:07.204 PM] React+   || User: pancakemixteamdj    || Channel: #pictures-of-the-cats                || emoji=😭; msg="slumped" by not_d3fault_1420
[11/05/2025 04:11:33.251 PM] React+   || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 04:12:04.037 PM] React+   || User: petrichor           || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 04:13:10.241 PM] React+   || User: celeryiscelery      || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 04:13:22.634 PM] Message  || User: celeryiscelery      || Channel: #pictures-of-the-cats                || Content: she’s just a baby
[11/05/2025 04:13:52.858 PM] React+   || User: slayc127            || Channel: #itty-bitty-kitty-commitee           || emoji=‼️; msg="3 labs in a row on Friday would kill me" by cici4f3
[11/05/2025 04:15:21.761 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=<:ree:813284570161086465>; msg="HES ON THE RUN" by _costco_wholesale_
[11/05/2025 04:15:23.258 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=😭; msg="slumped" by not_d3fault_1420
[11/05/2025 04:15:23.655 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=❤️; msg="slumped" by not_d3fault_1420
[11/05/2025 04:15:24.062 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=<:cute:933104767348134018>; msg="slumped" by not_d3fault_1420
[11/05/2025 04:15:27.219 PM] Edit     || User: not_d3fault_1420    || Channel: #pictures-of-the-cats                || slumped -> slumped
[11/05/2025 04:15:27.235 PM] Message  || User: slayc127            || Channel: #pictures-of-the-cats                || Content: (no text; attachments=0)
[11/05/2025 04:15:29.336 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 04:15:33.067 PM] Message  || User: slayc127            || Channel: #pictures-of-the-cats                || Content: DIVAAAAAAAAA
[11/05/2025 04:15:39.284 PM] Edit     || User: austinbaustinb      || Channel: #pictures-of-the-cats                ||  -> 
[11/05/2025 04:15:39.300 PM] Message  || User: slayc127            || Channel: #pictures-of-the-cats                || Content: (no text; attachments=0)
[11/05/2025 04:15:42.465 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=<:cute:933104767348134018>; msg="Fist of fury" by bixzu
[11/05/2025 04:15:42.806 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=💪; msg=1435746729486979162
[11/05/2025 04:15:53.361 PM] Message  || User: slayc127            || Channel: #pictures-of-the-cats                || Content: mike has rly been enjoying carlisle hall today
[11/05/2025 04:16:51.990 PM] Message  || User: celeryiscelery      || Channel: #pictures-of-the-cats                || Content: (no text; attachments=3)
[11/05/2025 04:16:54.586 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=3
[11/05/2025 04:21:09.557 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: (no text; attachments=1)
[11/05/2025 04:21:10.639 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[11/05/2025 04:23:36.261 PM] Message  || User: austinbaustinb      || Channel: #external-promotions                 || Content: How much?
[11/05/2025 04:29:08.300 PM] Message  || User: pancakemixteamdj    || Channel: #pictures-of-the-cats                || Content: (no text; attachments=1)
[11/05/2025 04:29:09.649 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[11/05/2025 04:30:44.655 PM] React+   || User: izzyballz           || Channel: #itty-bitty-kitty-commitee           || emoji=‼️; msg="3 labs in a row on Friday would kill me" by cici4f3
[11/05/2025 04:32:37.780 PM] React+   || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || emoji=😭; msg=1435757860452696094
[11/05/2025 04:32:39.385 PM] React+   || User: adeyumii            || Channel: #pictures-of-the-cats                || emoji=😭; msg=1435757860452696094
[11/05/2025 04:33:41.415 PM] Message  || User: .bettercalljack     || Channel: #yapper-committee                    || Content: Whyyy
[11/05/2025 04:33:49.044 PM] Message  || User: .bettercalljack     || Channel: #yapper-committee                    || Content: I dont want wind in my clothe spelas
[11/05/2025 04:34:18.923 PM] React+   || User: .bettercalljack     || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435726919147458631
[11/05/2025 04:34:19.761 PM] React+   || User: .bettercalljack     || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435727730665590956
[11/05/2025 04:34:35.603 PM] React+   || User: .bettercalljack     || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 04:34:46.530 PM] React+   || User: .bettercalljack     || Channel: #pictures-of-the-cats                || emoji=😭; msg=1435757860452696094
[11/05/2025 04:35:48.973 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: im watching Kamahalan play by themself and admiring this guy. I wish...
[11/05/2025 04:35:50.122 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[11/05/2025 04:35:56.508 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: oh to snooze on top of a shipping container
[11/05/2025 04:36:12.453 PM] Message  || User: izzyballz           || Channel: #itty-bitty-kitty-commitee           || Content: just 3 labs in a week would kill me
[11/05/2025 04:38:27.781 PM] Message  || User: yaeji               || Channel: #external-promotions                 || Content: sometimes i see refurbished like new ones for sale for ~$50-60 and a...
[11/05/2025 04:38:53.925 PM] Message  || User: yaeji               || Channel: #external-promotions                 || Content: i just stuck it onto my old ipad and it still works
[11/05/2025 04:39:08.132 PM] Edit     || User: yaeji               || Channel: #external-promotions                 || sometimes i see refurbished like new ones for sale for ~$50-60 and apple penc...
[11/05/2025 04:42:09.564 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: (no text; attachments=1)
[11/05/2025 04:42:10.689 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[11/05/2025 04:42:40.980 PM] Message  || User: cici4f3             || Channel: #itty-bitty-kitty-commitee           || Content: never be a stem major
[11/05/2025 04:45:05.238 PM] Message  || User: yaeji               || Channel: #itty-bitty-kitty-commitee           || Content: me, a stem major
[11/05/2025 04:53:23.445 PM] Message  || User: .bettercalljack     || Channel: #itty-bitty-kitty-commitee           || Content: Me about to transition from a semester full of easy electives to a s...
[11/05/2025 04:54:07.061 PM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: eezard
[11/05/2025 04:54:08.165 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[11/05/2025 04:54:17.431 PM] Message  || User: .bettercalljack     || Channel: #pictures-of-the-cats                || Content: Oh to be a cat in general
[11/05/2025 04:54:20.054 PM] Message  || User: .bettercalljack     || Channel: #pictures-of-the-cats                || Content: Meow meow
[11/05/2025 04:54:20.056 PM] Action   || Name: send_suppressed     || Trigger: ch=551084964318543904                || Output: meow? :3
[11/05/2025 04:54:20.056 PM] Action   || Name: handle_misc         || Trigger: trigger=Meow                         || Output: meow? :3
[11/05/2025 04:56:59.940 PM] React+   || User: not_d3fault_1420    || Channel: #pictures-of-the-cats                || emoji=🦎; msg="eezard" by simplyshadow171295
[11/05/2025 04:57:01.594 PM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=🦎; msg="eezard" by simplyshadow171295
[11/05/2025 04:59:47.974 PM] React+   || User: not_d3fault_1420    || Channel: #yapper-committee                    || emoji=‼️; msg="apple just loves to make you want to spe..." by yaeji
[11/05/2025 05:00:08.134 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: meow meow
[11/05/2025 05:00:08.134 PM] Action   || Name: send_suppressed     || Trigger: ch=551084964318543904                || Output: meeeoowww
[11/05/2025 05:00:08.134 PM] Action   || Name: handle_misc         || Trigger: trigger=meow                         || Output: meeeoowww
[11/05/2025 05:00:33.785 PM] Message  || User: not_d3fault_1420    || Channel: #pictures-of-the-cats                || Content: meow meow
[11/05/2025 05:00:33.787 PM] Action   || Name: send_suppressed     || Trigger: ch=551084964318543904                || Output: meeeoowww
[11/05/2025 05:00:33.787 PM] Action   || Name: handle_misc         || Trigger: trigger=meow                         || Output: meeeoowww
[11/05/2025 05:02:59.640 PM] React+   || User: vasyline            || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 05:06:29.733 PM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: meow meow
[11/05/2025 05:06:29.733 PM] Action   || Name: send_suppressed     || Trigger: ch=551084964318543904                || Output: *stretches*
[11/05/2025 05:06:29.733 PM] Action   || Name: handle_misc         || Trigger: trigger=meow                         || Output: *stretches*
[11/05/2025 05:16:13.838 PM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: nezhui hates us smh
[11/05/2025 05:16:59.049 PM] React+   || User: _costco_wholesale_  || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1435750700570378423
[11/05/2025 05:17:05.441 PM] React+   || User: _costco_wholesale_  || Channel: #pictures-of-the-cats                || emoji=😭; msg=1435757860452696094
[11/05/2025 05:17:15.982 PM] React+   || User: _costco_wholesale_  || Channel: #pictures-of-the-cats                || emoji=🦎; msg="eezard" by simplyshadow171295
[11/05/2025 05:17:20.447 PM] Action   || Name: gmail_log_scheduler || Trigger: found=1                              || Output: logged=1
[11/05/2025 05:17:20.592 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Sophia Herrera $6.00 on 2025-08-26
[11/05/2025 05:17:20.594 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jordin Baylee $5.00 on 2025-08-26
[11/05/2025 05:17:20.594 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Axel Torres $24.25 on 2025-08-22
[11/05/2025 05:17:20.596 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Megan Digiovanni $47.62 on 2025-08-26
[11/05/2025 05:17:20.596 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: M. Padron $20.00 on 2025-08-26
[11/05/2025 05:17:20.598 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Sophia Herrera $6.00 on 2025-08-26
[11/05/2025 05:17:20.598 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Addison Loera $8.00 on 2025-08-26
[11/05/2025 05:17:20.600 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Amber Thomas $5.00 on 2025-08-26
[11/05/2025 05:17:20.600 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jordin Baylee $5.00 on 2025-08-26
[11/05/2025 05:17:20.602 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Kathleen Cantu $1.00 on 2025-08-26
[11/05/2025 05:17:20.602 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Amber Thomas $3.00 on 2025-08-26
[11/05/2025 05:17:20.604 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Rob Jimenez $3.00 on 2025-08-26
[11/05/2025 05:17:20.604 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Daniel Brantley $3.00 on 2025-08-26
[11/05/2025 05:17:20.606 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Isabella Klein $9.70 on 2025-08-26
[11/05/2025 05:17:20.606 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Wix $25.98 on 2025-08-26
[11/05/2025 05:17:20.606 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Nelda Hernandez $2.00 on 2025-08-26
[11/05/2025 05:17:20.608 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Troy Broome $1.00 on 2025-08-26
[11/05/2025 05:17:20.610 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Div Bits $2.00 on 2025-08-26
[11/05/2025 05:17:20.610 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jacob Sandoval $1.00 on 2025-08-26
[11/05/2025 05:17:20.610 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Aubrey Cunningham $10.00 on 2025-08-26
[11/05/2025 05:17:20.612 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Maxwell Preston $5.00 on 2025-08-26
[11/05/2025 05:17:20.612 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Sophia Herrera $6.00 on 2025-08-26
[11/05/2025 05:17:20.614 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Derek Fuentes $25.98 on 2025-08-26
[11/05/2025 05:17:20.614 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Miguel V $5.00 on 2025-08-26
[11/05/2025 05:17:20.616 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Nelda Hernandez $3.00 on 2025-08-26
[11/05/2025 05:17:20.616 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Megan Digiovanni $130.00 on 2025-08-26
[11/05/2025 05:17:20.618 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Pedro Savala $5.00 on 2025-08-27
[11/05/2025 05:17:20.618 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jonathan Mcgeever $5.00 on 2025-08-27
[11/05/2025 05:17:20.620 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: NNT PETSMART # $32.46 on 2025-08-06
[11/05/2025 05:17:20.620 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Py Store Here Pantego $54.00 on 2025-08-20
[11/05/2025 05:17:20.620 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Megan Digiovanni $74.92 on 2025-07-30
[11/05/2025 05:17:20.622 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-12
[11/05/2025 05:17:20.622 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-12
[11/05/2025 05:17:20.624 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Richa  Desai $6.00 on 2025-10-22
[11/05/2025 05:17:20.624 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Sophia Herrera $5.00 on 2025-10-22
[11/05/2025 05:17:20.625 PM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Muhammed  Abdalrahman $10.00 on 2025-10-22
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Cynthia griffith $10.00 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Caleb Moran $4.00 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Alberto $6.00 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $2.91 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: tay $5.00 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $2.00 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Maria Olds $10.00 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Mario Rodriguez $3.00 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Elisha Taylor $5.00 on 2025-04-16
[11/05/2025 05:17:23.291 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $3.00 on 2025-04-16
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Isabella Klein $9.70 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $2.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Troy Broome $1.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Div Bits $2.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $1.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Aubrey Cunningham $10.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Maxwell Preston $5.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Sophia Herrera $6.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Miguel V $5.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $3.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Megan Digiovanni $130.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Pedro Savala $5.00 on 2025-08-27
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jonathan Mcgeever $5.00 on 2025-08-27
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Axel Torres $24.25 on 2025-08-22
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: M. Padron $20.00 on 2025-08-26
[11/05/2025 05:17:23.306 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Addison Loera $8.00 on 2025-08-26
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Amber Thomas $5.00 on 2025-08-26
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kathleen Cantu $1.00 on 2025-08-26
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Amber Thomas $3.00 on 2025-08-26
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Rob Jimenez $3.00 on 2025-08-26
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Daniel Brantley $3.00 on 2025-08-26
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kristyn Jackson $9.00 on 2025-10-22
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Victoria Elkins $5.00 on 2025-10-22
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Alexander  Martinez $3.00 on 2025-10-22
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Emily Lanham $6.00 on 2025-10-22
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Mariah Hall $3.00 on 2025-10-22
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kylie Crook $5.00 on 2025-09-16
[11/05/2025 05:17:23.322 PM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jenny Nguyen $9.70 on 2025-09-03
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-04-20
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: j s $11.68 on 2025-04-22
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-04-26
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-08-26
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $25.98 on 2025-08-26
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-08-20
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $47.62 on 2025-08-26
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: NNT PETSMART # $32.46 on 2025-08-06
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $74.92 on 2025-07-30
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-11
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-05-20
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $72.45 on 2025-05-23
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-05-26
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $89.91 on 2025-10-05
[11/05/2025 05:17:24.565 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: DOMINO'S $60.57 on 2025-09-09
[11/05/2025 05:17:24.581 PM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $20.00 on 2025-09-10
[11/05/2025 05:17:50.593 PM] Message  || User: _costco_wholesale_  || Channel: #pictures-of-the-cats                || Content: what did we do to her 😭
[11/05/2025 05:17:51.562 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=2
[11/05/2025 05:18:06.210 PM] Message  || User: _costco_wholesale_  || Channel: #pictures-of-the-cats                || Content: besides trying to pick her up and giving her weed 😔
[11/05/2025 05:18:50.974 PM] Message  || User: cici4f3             || Channel: #yapper-committee                    || Content: dude I have delaina price rn
[11/05/2025 05:19:00.071 PM] Message  || User: cici4f3             || Channel: #yapper-committee                    || Content: she's my boring ass lecturer for 1301
[11/05/2025 05:20:44.959 PM] Message  || User: kc.yt               || Channel: #pictures-of-the-cats                || Content: (no text; attachments=3)
[11/05/2025 05:20:46.032 PM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=3
[11/05/2025 05:21:19.548 PM] Message  || User: izzyballz           || Channel: #itty-bitty-kitty-commitee           || Content: <:balloonboi:933099871257382983>
[11/05/2025 05:24:39.917 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😭; msg="anotha" by slayc127
[11/05/2025 05:24:40.271 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=❤️; msg="anotha" by slayc127
[11/05/2025 05:24:50.026 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🔥; msg="Aye finally listening to myself" by austinbaustinb
[11/05/2025 05:24:59.641 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=💪; msg="Them frat boys still trying to recruit m..." by austinbaustinb
[11/05/2025 05:25:02.253 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🔥; msg="fuck it up austin /positive" by coziidruid
[11/05/2025 05:25:08.859 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=<:cute:933104767348134018>; msg="78 on my zoology practical" by a1darek
[11/05/2025 05:25:11.445 PM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🎉; msg="Managed to score a booth seat in the uc" by m_digio
[11/05/2025 05:25:16.692 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: I don't think we know that tortie!
[11/05/2025 05:25:23.485 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: Actually wait
[11/05/2025 05:25:43.896 PM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: @Atlas ᓚᘏᗢ SpongeBop?
[11/05/2025 05:26:19.912 PM] React+   || User: bixzu               || Channel: #pictures-of-the-cats                || emoji=🦎; msg="eezard" by simplyshadow171295
[11/05/2025 05:26:20.443 PM] React+   || User: nostalgicsapphic    || Channel: #executive-board                     || emoji=‼️; msg="take her 💀" by celeryiscelery
[11/05/2025 05:28:39.858 PM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: that’d be my guess
[11/05/2025 05:29:06.386 PM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: considering the location
[11/05/2025 05:33:59.638 PM] Message  || User: pancakemixteamdj    || Channel: #yapper-committee                    || Content: That my history seminar class
[11/05/2025 05:36:01.637 PM] Message  || User: cici4f3             || Channel: #yapper-committee                    || Content: I see
[11/05/2025 05:37:49.645 PM] Message  || User: pancakemixteamdj    || Channel: #pictures-of-the-cats                || Content: (no text; attachments=1)
